2771-3;4;10;4;5;10;5;5;6;12;7;3;9;2;3;11;8;6;11;4;10;5;8;11;2
2772-7;7;11;4;6;3;7;7;9;4;2;3;2;11;8;6;10;10;5;7;4;9;5;5;7
2773-2;5;6;3;9;7;2;6;8;5;2;6;2;3;8;7;6;7;6;8;4;8;8;5;5
2774-8;6;9;8;4;3;9;9;5;8;10;10;7;9;8;5;11;6;10;6;5;6;10;6;7
2775-11;9;8;6;4;12;5;5;8;4;8;7;5;6;2;7;6;12;8;4;5;5;9;7;4
2776-4;9;2;6;5;5;7;8;6;10;4;9;6;7;6;8;6;2;3;9;9;8;7;7;10
2777-7;9;8;6;9;9;9;8;4;9;8;5;10;8;3;10;9;7;7;10;11;5;6;2;9
2778-7;11;6;5;11;10;6;4;7;9;11;8;7;9;3;10;8;4;7;5;8;3;10;3;8
2779-9;9;7;3;8;5;10;9;7;12;4;5;7;5;7;4;9;7;4;8;6;6;7;10;8
2780-5;12;4;6;11;9;3;6;6;8;12;10;9;5;9;7;7;5;7;6;8;6;7;3;7
2781-3;5;10;10;4;6;7;7;3;10;11;6;7;4;5;8;3;5;3;9;6;11;9;3;8
2782-11;5;7;4;9;9;5;11;8;2;7;7;9;7;5;8;4;2;4;3;4;2;2;4;7
2783-10;5;5;8;7;9;7;7;11;6;4;4;11;8;2;7;5;5;12;8;7;4;8;4;5
2784-2;5;11;9;10;9;5;8;4;8;6;5;5;5;8;2;9;12;12;3;6;12;2;6;8
2785-10;11;2;4;5;5;9;5;9;5;9;8;4;5;7;2;7;7;8;10;8;7;7;8;8
2786-8;7;8;5;9;10;8;10;12;6;6;9;8;8;5;5;7;3;3;6;10;2;3;11;7
2787-7;5;6;9;5;6;6;6;5;6;5;10;10;2;11;8;6;6;7;7;7;10;5;5;7
2788-8;9;11;8;8;6;7;5;10;12;9;3;6;8;6;5;10;6;6;11;6;7;5;10;5
2789-12;3;5;9;8;8;3;10;3;10;7;3;3;7;4;7;9;6;5;4;5;8;3;7;2
2790-7;8;5;11;4;12;2;2;5;5;11;8;2;11;7;3;6;3;8;9;9;6;9;8;7
2791-3;6;12;5;6;4;4;6;11;5;8;5;4;5;3;7;8;6;9;5;7;10;6;7;4
2792-6;9;10;8;8;10;7;10;2;8;9;5;10;4;8;7;7;3;7;3;3;10;9;2;7
2793-3;6;7;7;7;6;7;8;9;10;2;10;5;7;9;8;10;2;12;8;7;7;7;10;8
2794-8;9;11;7;8;7;5;9;10;7;11;7;7;7;6;5;7;7;7;2;10;4;9;9;4
2795-8;8;9;4;8;7;11;4;9;5;6;7;7;10;8;7;3;4;2;11;12;8;4;6;5
2796-10;5;9;9;11;3;8;7;4;12;7;7;10;2;6;5;5;8;5;7;7;7;8;5;9
2797-4;9;3;8;8;9;9;3;5;5;11;9;9;5;9;11;10;2;2;6;10;5;8;10;12
2798-11;12;2;6;11;6;4;7;4;5;6;11;5;7;7;11;4;6;4;5;8;6;5;5;9
2799-11;4;12;10;2;10;9;8;3;7;8;7;8;7;3;7;5;9;7;5;10;5;7;5;8
2800-8;3;5;9;9;5;12;7;8;4;11;8;2;10;5;6;10;9;7;10;4;4;4;3;5
2801-8;3;5;9;6;10;8;5;4;9;7;8;4;7;7;5;11;7;9;7;7;2;5;6;6
2802-11;6;8;12;8;4;2;6;6;10;9;11;4;5;7;8;11;6;3;5;6;6;7;7;3
2803-9;11;5;10;8;9;6;12;12;6;8;9;8;2;3;7;9;7;9;6;6;3;10;6;8
2804-7;11;7;9;7;7;2;9;5;11;3;7;8;9;10;6;6;10;8;9;7;10;8;10;5
2805-10;6;5;7;7;7;5;9;6;5;8;8;5;9;11;5;5;5;2;9;7;6;6;7;9
2806-5;5;10;4;5;4;12;5;6;9;11;8;6;8;5;5;9;8;7;10;6;5;3;7;8
2807-5;6;2;7;4;7;7;4;11;8;3;11;11;10;5;8;3;12;7;10;4;8;10;8;6
2808-11;7;9;8;8;8;8;9;9;5;7;5;5;9;6;4;11;5;8;6;8;7;10;4;7
2809-7;6;12;4;7;4;9;3;11;6;9;6;6;6;8;6;4;6;10;10;8;10;4;6;7
2810-9;7;7;6;9;9;7;11;7;5;12;5;8;7;7;11;7;3;8;8;7;11;8;8;5
2811-9;4;7;8;5;4;4;10;7;9;4;4;8;7;8;5;6;8;6;9;6;8;9;5;12
2812-10;2;6;7;7;6;3;3;7;4;7;10;11;11;7;3;11;7;5;10;7;6;10;8;4
2813-6;6;6;5;9;7;7;7;10;7;4;7;3;7;8;6;11;5;11;8;7;7;9;5;5
2814-9;9;4;10;9;9;4;3;9;5;11;10;9;4;9;6;5;10;9;5;3;9;2;8;8
2815-9;4;5;4;6;4;7;7;4;4;6;10;7;7;9;8;6;5;8;10;7;8;5;5;10
2816-11;12;6;4;8;6;7;4;4;4;5;7;4;8;7;7;10;6;9;9;4;4;6;5;5
2817-6;6;6;3;11;7;6;5;10;10;5;8;7;10;10;9;9;4;8;12;3;7;7;3;9
2818-6;6;7;5;3;8;6;7;9;6;4;9;6;6;5;11;8;8;7;8;7;8;12;5;7
2819-6;11;10;7;12;7;11;7;8;8;4;5;5;6;8;5;5;10;6;7;8;6;7;8;5
2820-6;5;5;7;9;7;9;8;5;9;9;5;3;12;7;8;12;11;2;8;6;7;9;8;10
2821-9;4;11;10;8;11;4;4;6;3;5;7;6;11;7;8;4;8;7;3;5;11;7;6;5
2822-7;5;2;10;7;6;7;3;10;4;4;8;10;8;6;8;4;6;5;7;7;10;9;7;6
2823-2;7;7;10;2;8;11;10;8;5;6;6;4;9;6;5;8;7;8;5;6;11;3;6;7
2824-8;10;8;8;10;3;3;6;9;6;4;6;12;6;12;11;8;9;10;6;7;4;6;2;6
2825-10;5;7;6;4;7;9;8;5;9;5;2;6;5;5;7;11;5;2;6;7;2;4;8;8
2826-3;4;8;5;5;5;8;7;7;6;4;5;8;8;7;2;11;7;12;8;7;2;6;5;7
2827-9;9;6;9;8;10;9;7;9;7;10;7;8;5;6;10;11;8;5;6;8;12;6;5;9
2828-6;4;6;5;3;9;11;12;7;8;8;9;3;9;7;7;6;5;8;11;6;7;7;7;6
2829-6;7;2;5;9;5;7;5;3;8;7;11;5;10;7;2;12;8;9;5;6;7;6;2;7
2830-9;10;8;5;9;4;3;5;7;3;8;4;8;5;5;7;7;6;9;7;6;5;5;2;6
2831-10;11;4;6;6;9;9;5;6;6;7;4;9;7;11;6;9;6;9;4;8;8;7;6;4
2832-8;12;3;11;7;5;10;5;10;9;6;7;4;10;2;6;4;7;8;8;5;9;6;7;3
2833-10;5;11;2;6;8;4;9;12;7;10;7;11;3;6;9;10;7;5;8;6;8;9;11;11
2834-12;4;7;9;7;9;5;8;9;3;9;5;2;10;7;7;6;8;7;10;10;10;6;4;7
2835-9;6;5;9;9;5;9;11;4;8;3;5;8;3;5;8;5;11;6;11;12;3;6;12;9
2836-9;7;8;6;9;6;5;8;4;6;6;10;10;9;6;8;8;6;6;5;4;8;6;6;5
2837-4;5;8;8;4;4;3;8;5;4;8;3;11;7;6;7;8;6;6;10;2;6;8;10;7
2838-2;5;8;5;5;8;6;3;9;6;8;5;8;3;8;5;7;9;8;8;8;8;9;10;6
2839-11;10;5;7;10;5;9;9;10;7;4;9;3;12;8;5;8;7;10;8;9;8;5;8;4
2840-3;6;6;6;8;10;5;4;8;8;8;10;5;3;3;4;10;8;5;7;3;6;4;9;11
2841-8;9;6;9;6;4;11;5;9;8;9;6;10;9;9;7;8;2;4;10;6;7;4;9;6
2842-8;6;3;4;3;10;8;8;6;8;7;8;8;8;6;8;12;8;4;9;8;5;12;6;6
2843-8;8;7;6;9;7;5;10;7;6;9;11;11;5;9;7;8;9;11;3;7;5;8;9;5
2844-7;7;8;7;8;7;6;4;7;7;6;10;9;6;5;8;5;10;4;5;7;9;6;3;8
2845-12;10;4;3;6;5;5;6;11;5;5;7;8;5;11;5;9;10;10;10;11;4;4;6;7
2846-7;9;8;11;8;3;6;10;4;12;8;5;7;7;6;9;10;5;3;9;6;6;6;10;9
2847-5;4;3;9;9;2;6;6;5;4;11;7;6;9;9;5;3;9;4;3;7;7;6;11;5
2848-8;6;8;9;7;8;6;5;3;9;6;7;8;7;8;5;4;5;6;12;9;6;6;9;3
2849-6;4;7;10;4;8;6;8;11;3;9;10;10;6;7;2;6;9;2;4;10;7;9;4;6
2850-6;3;6;7;9;7;5;7;5;10;8;11;8;6;7;6;2;10;9;9;7;5;11;11;10
2851-6;7;8;6;4;8;2;4;5;9;7;8;8;3;5;2;12;6;6;7;3;8;8;6;8
2852-5;4;4;7;7;5;7;7;7;6;9;4;10;7;7;5;8;11;9;2;10;3;7;8;2
2853-10;10;5;8;5;6;8;4;7;7;5;10;6;7;7;6;7;9;6;6;5;11;6;6;6
2854-7;8;12;10;9;8;10;2;5;7;6;8;5;10;5;5;5;12;7;4;7;4;12;9;7
2855-7;6;2;9;6;9;5;10;10;10;5;12;8;5;7;4;4;6;7;6;9;10;10;5;7
2856-12;10;11;10;5;6;9;9;11;6;8;4;9;12;3;8;6;9;6;3;10;5;8;7;6
2857-5;4;8;9;6;8;5;2;7;3;9;4;10;5;5;8;7;9;5;9;6;8;8;12;9
2858-7;4;4;10;7;4;3;6;8;5;8;8;3;2;6;8;9;8;3;5;8;4;9;5;10
2859-5;8;5;5;6;12;11;5;4;10;6;5;2;8;8;7;9;5;7;7;7;9;6;7;8
2860-8;12;6;4;6;12;3;9;11;2;7;7;6;3;8;8;12;9;8;5;7;6;2;7;3
2861-8;3;8;7;9;8;8;5;10;4;8;7;3;7;7;8;3;3;8;6;6;7;9;6;7
2862-4;6;5;8;8;3;8;4;9;9;5;7;7;9;9;9;7;6;10;4;8;8;10;4;4
2863-5;6;4;9;4;9;9;5;7;5;5;9;6;7;5;5;6;8;6;8;8;10;3;4;5
2864-7;8;7;8;6;8;10;4;5;9;5;8;5;7;5;2;9;5;3;6;10;8;2;6;4
2865-8;7;11;11;12;9;7;12;9;4;11;9;12;7;8;12;2;5;6;10;11;5;8;5;4
2866-3;7;10;7;8;6;5;5;2;7;3;11;10;12;5;7;9;2;6;3;10;7;5;7;11
2867-4;3;6;10;6;10;3;2;4;5;8;9;4;6;5;7;7;3;10;4;8;5;10;7;8
2868-4;3;11;10;12;7;4;7;8;8;9;4;10;4;8;11;11;10;6;2;5;3;7;7;8
2869-3;10;4;5;9;5;11;6;6;8;5;3;8;5;9;3;6;6;7;10;4;6;4;5;7
2870-8;7;8;7;7;5;8;6;10;7;6;2;6;9;5;10;4;7;8;9;11;5;6;7;4
2871-8;8;12;10;8;4;10;9;8;8;9;10;7;9;6;6;6;5;5;9;9;5;11;8;7
2872-11;5;2;8;7;9;10;3;2;8;6;6;8;9;11;8;2;4;5;8;7;6;8;8;3
2873-3;10;7;6;8;9;4;8;6;4;5;10;6;6;8;8;5;9;6;3;7;9;5;8;8
2874-4;6;12;5;10;5;6;4;9;8;11;5;6;6;7;7;4;5;7;10;10;6;7;3;7
2875-4;5;5;7;9;8;10;6;9;8;6;2;6;8;6;9;3;7;10;7;5;7;8;12;2
2876-3;4;4;11;7;10;10;8;7;8;9;9;11;3;10;12;5;8;8;8;6;6;5;5;11
2877-4;4;7;4;8;9;10;5;10;8;11;4;2;6;6;10;2;6;7;8;7;8;7;5;8
2878-8;5;6;8;7;4;7;9;8;8;6;6;6;9;8;7;9;7;10;4;11;4;6;3;6
2879-7;7;9;7;3;6;9;11;7;7;8;10;10;6;7;11;7;10;10;10;9;8;6;3;9
2880-11;10;10;10;5;3;5;4;7;8;8;9;3;9;7;6;10;4;11;5;4;9;7;7;2
2881-8;8;12;10;5;8;8;4;5;5;7;9;3;4;9;10;9;8;6;8;4;11;12;10;7
2882-7;7;5;8;9;8;5;4;11;8;6;4;9;9;11;10;4;3;10;8;5;6;10;7;5
2883-9;2;4;10;5;8;8;9;5;4;11;7;10;11;9;8;5;5;8;4;9;9;5;10;7
2884-3;10;7;9;6;3;10;8;9;8;7;7;8;6;9;5;10;5;7;7;6;4;4;7;6
2885-4;9;11;6;7;12;3;11;6;8;4;9;4;5;5;9;9;7;5;6;4;5;7;5;7
2886-5;9;9;11;4;12;7;10;4;6;8;8;6;10;3;9;4;8;10;5;6;6;8;7;7
2887-8;5;7;9;8;11;8;8;5;7;5;4;8;4;7;9;6;6;7;4;7;8;11;9;9
2888-4;6;8;8;6;11;5;11;9;7;4;8;7;7;4;7;3;9;10;12;6;7;6;10;9
2889-11;8;6;7;7;5;9;11;7;6;8;11;6;10;11;7;4;7;8;3;6;4;3;7;6
2890-6;8;5;5;8;6;4;8;7;10;9;4;3;10;10;8;5;3;10;7;9;7;11;10;9
2891-5;4;3;10;6;5;10;9;7;5;7;7;7;3;8;5;5;8;7;10;6;5;8;8;6
2892-6;10;4;9;11;2;7;9;7;7;5;11;12;9;7;9;5;12;9;5;8;4;5;7;7
2893-10;8;7;4;7;9;10;6;7;5;8;9;11;5;9;7;10;9;4;5;5;9;5;5;9
2894-5;6;8;8;8;7;6;4;8;11;3;3;5;12;10;3;8;6;6;8;12;8;3;5;7
2895-6;6;3;7;5;10;8;10;8;12;11;12;6;8;4;8;9;8;9;7;10;10;9;6;3
2896-10;7;7;10;5;11;6;10;5;3;4;9;7;7;3;7;2;7;2;7;4;7;3;6;9
2897-7;4;6;10;6;9;4;5;8;7;7;3;2;7;3;7;4;10;5;4;7;6;11;9;7
2898-9;8;12;7;6;7;10;7;10;6;4;2;10;9;2;6;7;2;12;5;10;7;10;10;4
2899-9;9;7;3;4;6;11;11;11;7;7;3;5;9;10;3;7;9;7;5;6;11;9;7;5
2900-10;8;10;9;7;8;11;8;3;10;9;3;5;6;8;3;4;8;8;5;10;9;5;6;6
2901-10;8;8;4;11;8;6;4;5;9;10;6;10;11;8;5;5;8;7;4;4;4;9;5;12
2902-9;5;3;10;3;5;4;2;8;11;12;9;3;8;4;4;10;9;8;7;3;7;5;4;7
2903-7;7;6;7;5;3;8;7;8;5;12;7;7;7;10;10;6;8;9;5;11;8;10;7;8
2904-6;7;6;11;5;10;8;12;11;3;3;8;3;8;10;7;3;6;7;9;8;7;2;8;9
2905-7;2;3;2;4;2;8;7;7;7;10;8;5;5;5;6;8;10;3;7;4;8;5;9;9
2906-8;7;11;4;11;5;8;5;8;11;7;8;5;8;6;6;8;7;5;7;5;10;6;10;8
2907-7;8;5;2;10;6;8;7;7;3;6;6;10;6;8;8;3;12;7;6;3;8;8;10;12
2908-4;9;10;5;6;5;4;7;3;8;7;11;9;11;5;4;12;11;8;9;5;7;8;6;5
2909-4;3;12;8;6;7;2;5;8;7;10;8;7;8;7;7;8;3;5;7;6;4;3;10;3
2910-5;3;9;7;7;4;11;6;8;4;2;5;6;8;6;6;8;7;7;3;8;8;11;7;9
2911-4;7;6;5;6;5;2;7;8;7;5;8;4;2;5;4;7;3;9;6;11;9;7;6;7
2912-4;11;10;11;7;9;7;8;8;7;7;2;11;6;5;8;4;11;2;8;5;7;7;7;7
2913-3;5;5;6;7;12;9;6;6;7;5;7;2;8;11;6;8;8;8;4;6;8;7;9;6
2914-9;11;6;6;7;8;9;6;12;9;7;3;5;12;12;9;6;7;5;7;7;5;9;6;9
2915-2;11;5;8;7;9;5;7;6;10;6;6;7;4;10;7;4;10;11;5;6;8;6;5;4
2916-6;11;7;12;7;8;4;7;11;4;9;11;5;6;10;3;6;6;4;7;10;9;6;6;7
2917-5;6;8;8;10;11;12;8;7;5;8;6;9;8;11;9;8;7;10;8;3;9;4;10;6
2918-6;12;3;4;7;5;4;7;7;6;3;6;4;12;5;9;5;3;9;4;7;10;8;8;5
2919-5;7;6;7;6;8;9;11;5;4;10;12;7;7;7;10;7;12;5;7;6;7;6;10;9
2920-6;11;4;7;11;7;10;5;6;5;9;7;6;2;7;7;10;5;5;5;6;5;5;12;7
2921-3;6;5;3;6;5;9;5;3;5;11;6;6;7;5;5;12;4;6;8;2;7;5;3;4
2922-12;10;11;7;3;6;9;6;7;10;9;11;8;9;7;5;9;8;6;7;9;2;8;6;8
2923-6;7;8;5;5;6;5;5;4;9;12;4;7;4;3;11;5;6;7;8;9;10;5;7;7
2924-8;6;12;11;9;10;9;5;9;9;6;8;8;8;5;6;6;10;10;6;11;7;7;2;7
2925-8;9;6;8;6;7;9;4;11;4;5;12;6;7;6;7;4;12;5;7;6;7;8;7;10
2926-8;10;6;10;11;6;8;2;2;2;8;2;6;11;9;4;8;4;7;6;4;10;10;10;5
2927-9;9;7;4;4;3;7;5;10;10;7;6;10;8;4;7;5;7;7;6;7;9;8;7;4
2928-8;7;9;10;3;9;7;6;6;9;9;11;10;7;10;8;7;7;5;6;10;6;3;9;4
2929-5;7;8;7;7;7;12;9;7;10;4;9;8;5;3;7;3;8;7;6;10;9;10;11;6
2930-4;4;5;8;7;7;4;7;6;8;9;10;7;5;7;4;4;6;7;12;12;6;6;4;5
2931-8;5;7;5;4;7;8;7;6;9;9;4;4;10;7;7;6;4;11;7;3;7;6;7;7
2932-8;3;8;8;9;9;9;6;7;7;7;5;7;9;7;6;7;7;4;9;8;9;10;7;5
2933-6;7;5;8;10;7;4;5;6;8;4;9;3;4;5;6;6;6;5;9;10;10;7;9;3
2934-7;7;2;5;10;6;8;7;7;9;3;5;12;7;9;9;11;10;7;4;7;5;6;10;6
2935-11;4;8;10;4;7;4;7;9;11;9;5;6;9;10;8;7;10;6;8;8;3;7;5;7
2936-7;8;5;10;4;10;5;9;3;2;10;2;6;12;10;8;5;9;4;9;7;6;12;8;3
2937-7;10;8;5;3;9;4;7;11;8;4;6;8;6;2;5;8;7;9;4;5;7;11;3;5
2938-9;2;10;6;6;4;7;7;7;10;8;7;6;8;7;9;4;6;3;10;7;8;4;4;7
2939-6;5;7;10;6;7;9;3;9;8;5;6;4;7;5;12;11;9;4;3;6;6;6;6;8
2940-5;6;11;9;6;6;11;7;8;7;11;4;6;10;7;7;9;3;6;10;8;5;7;7;6
2941-8;5;4;4;3;5;10;10;3;6;4;7;7;2;9;8;4;8;8;6;6;5;5;7;12
2942-6;7;9;8;9;8;5;8;8;8;11;9;12;11;10;6;9;10;7;7;8;4;5;5;12
2943-11;7;7;7;11;10;8;6;7;6;5;8;8;5;9;10;3;9;6;8;7;3;11;5;5
2944-9;11;7;8;4;10;3;3;11;3;11;5;5;10;10;12;6;9;6;7;9;4;7;7;9
2945-5;2;11;2;8;6;5;4;7;8;7;7;4;5;8;10;7;7;11;7;2;7;9;8;5
2946-7;4;6;11;6;7;6;9;7;8;8;7;5;8;7;9;5;4;5;9;7;7;7;3;10
2947-4;7;8;5;3;11;7;6;8;4;7;4;4;6;5;5;9;8;6;9;10;5;6;8;9
2948-8;7;2;2;8;5;7;8;8;7;7;6;5;7;5;8;6;7;7;2;6;9;6;10;10
2949-5;11;5;5;5;8;11;6;9;9;9;7;6;8;6;9;12;6;6;5;4;10;8;5;9
2950-4;12;5;8;9;5;5;5;10;10;4;9;9;7;12;2;10;8;5;6;4;3;8;4;4
2951-6;4;9;8;5;5;7;3;12;5;11;5;5;7;6;7;3;6;7;12;3;6;8;3;7
2952-3;4;6;9;6;2;12;12;11;3;8;6;7;7;10;8;6;8;10;7;6;8;2;6;10
2953-3;9;6;7;5;9;4;7;4;7;7;6;8;10;8;7;5;10;3;8;7;5;6;10;11
2954-8;11;8;11;12;6;10;7;6;9;6;4;4;8;8;6;11;3;7;7;10;9;2;4;10
2955-12;9;8;9;3;7;6;5;5;11;3;7;7;7;8;5;8;7;10;9;5;8;3;5;6
2956-8;5;5;8;6;5;5;7;10;6;7;8;4;5;10;5;5;8;5;11;7;10;4;4;8
2957-6;3;4;10;5;9;5;5;6;7;10;6;5;5;6;6;9;8;11;7;7;9;5;4;4
2958-10;7;12;5;3;7;4;7;5;12;11;7;6;8;4;5;5;6;7;3;7;7;10;8;7
2959-8;11;6;5;10;9;9;6;10;7;7;9;6;3;5;8;2;3;4;4;11;7;7;4;12
2960-12;9;7;7;12;7;7;9;7;8;11;11;4;3;11;8;5;8;8;9;7;5;8;9;10
2961-6;9;4;11;8;10;10;11;10;3;4;7;5;5;8;6;7;7;8;6;9;6;10;9;5
2962-7;8;12;8;7;9;7;5;11;11;8;7;3;4;6;7;8;11;3;4;7;8;4;2;8
2963-8;9;8;12;9;9;10;8;6;8;10;6;9;10;9;9;2;6;9;9;6;6;7;4;7
2964-7;8;3;6;6;12;7;9;8;3;7;5;9;7;7;8;5;7;7;8;10;2;4;6;6
2965-7;8;9;6;4;8;8;7;3;8;5;11;10;5;10;7;7;8;5;4;4;8;6;4;7
2966-6;6;5;7;7;4;6;3;10;8;7;4;3;6;6;8;8;9;8;11;8;9;7;9;5
2967-7;4;11;9;9;9;2;10;8;9;9;6;3;8;5;8;6;9;7;7;3;3;11;9;9
2968-4;6;6;5;6;12;9;5;7;8;5;4;8;8;9;2;5;8;6;11;9;6;12;9;7
2969-8;5;5;10;8;3;7;7;9;8;6;6;6;12;8;8;5;4;6;2;8;6;6;6;4
2970-7;3;10;5;5;3;4;10;10;5;8;7;5;9;6;5;6;5;11;7;7;11;12;8;6
2971-12;3;3;11;6;6;11;11;12;2;7;2;7;6;9;10;5;6;9;6;6;10;10;9;9
2972-4;12;11;4;7;8;9;7;9;10;6;6;6;11;8;8;7;6;7;9;4;9;12;2;2
2973-6;7;7;6;9;9;7;8;6;6;7;7;2;10;11;6;11;12;10;8;9;4;8;6;9
2974-9;5;4;8;6;9;6;3;4;10;8;7;5;9;8;10;2;7;11;11;6;8;8;9;6
2975-8;4;6;5;6;4;6;10;10;9;7;9;10;2;6;5;10;6;11;11;9;8;9;6;3
2976-2;10;8;7;4;5;10;10;6;7;9;9;5;10;5;12;4;8;9;7;6;9;5;8;11
2977-11;7;8;7;5;4;4;11;2;4;6;6;6;6;8;6;8;10;8;4;10;7;9;9;10
2978-7;7;10;6;7;4;6;5;6;8;9;11;10;5;7;3;4;7;9;3;2;5;3;7;8
2979-7;5;7;7;5;3;4;8;6;7;5;9;9;9;2;7;8;10;4;8;5;5;8;10;5
2980-7;8;9;4;8;7;10;8;8;11;8;8;5;7;6;7;12;9;8;7;11;7;4;9;8
2981-5;4;12;5;8;7;12;8;8;12;7;5;8;6;10;3;11;3;5;9;7;6;9;8;8
2982-6;6;8;8;8;4;6;2;10;7;11;7;9;7;7;3;6;9;5;5;5;5;9;10;6
2983-12;9;10;6;9;2;10;2;10;7;6;7;3;5;6;5;7;9;6;5;8;7;9;7;8
2984-9;6;2;3;10;11;8;5;11;5;6;11;10;8;6;7;6;3;6;5;2;7;10;4;5
2985-7;6;7;8;7;10;9;2;4;4;10;7;5;11;7;3;12;6;7;8;6;5;8;9;3
2986-8;4;4;7;5;9;12;7;8;11;11;6;6;4;4;6;7;9;8;9;4;6;7;5;11
2987-8;9;6;9;2;4;8;7;11;7;11;9;5;7;5;8;10;5;4;6;7;9;2;8;8
2988-8;11;7;10;8;11;7;5;11;8;7;10;2;9;3;4;6;6;11;6;6;7;5;11;10
2989-3;4;10;4;3;4;9;9;10;8;3;3;8;8;11;6;7;8;5;7;2;10;5;8;7
2990-3;2;11;3;7;10;9;7;8;10;5;5;9;8;5;4;8;5;9;7;8;5;6;2;4
2991-8;7;2;7;8;8;7;11;10;8;9;10;5;5;12;9;2;5;4;3;5;8;7;3;7
2992-11;3;3;9;5;10;5;4;9;11;6;5;4;4;7;10;5;5;5;9;7;9;6;4;3
2993-8;7;5;11;10;5;7;6;9;7;5;4;7;12;5;9;2;8;8;7;7;10;5;7;5
2994-8;10;12;6;9;2;10;9;11;9;10;11;6;10;8;2;9;5;12;8;12;6;9;11;5
2995-8;11;2;6;8;6;7;6;7;7;4;3;3;7;9;5;3;7;4;8;7;10;6;7;6
2996-7;7;6;4;7;9;11;10;11;9;4;6;9;9;7;8;9;5;5;9;9;10;10;11;5
2997-6;8;6;6;6;7;6;5;8;7;4;5;6;6;11;7;7;2;11;6;4;10;7;3;5
2998-9;5;10;5;7;4;7;4;10;7;5;6;3;2;5;6;2;7;8;9;2;7;6;9;11
2999-6;9;8;10;3;5;8;4;8;10;7;9;6;12;8;9;9;6;10;6;8;7;12;8;10
3000-4;10;8;2;10;5;4;5;7;10;9;3;3;7;6;11;4;8;11;6;3;8;6;7;6
3001-11;9;4;6;4;3;7;6;8;10;10;10;10;6;11;9;5;10;12;9;7;8;7;7;12
3002-4;4;7;11;6;6;9;2;9;6;8;6;2;9;7;4;11;8;3;11;8;7;5;5;6
3003-7;9;5;6;8;6;6;5;2;11;6;4;7;11;6;6;9;12;3;9;9;3;8;6;6
3004-5;8;4;5;3;3;3;9;5;8;4;7;7;5;7;4;7;6;10;6;6;10;4;4;7
3005-4;6;8;5;5;11;5;5;7;10;3;7;9;5;7;6;4;8;2;7;8;7;9;12;9
3006-11;4;5;7;7;6;11;8;8;7;5;6;6;8;6;11;11;8;6;11;3;12;8;7;8
3007-6;8;6;9;3;10;7;9;6;6;7;11;8;3;4;6;9;10;10;8;2;4;7;2;6
3008-7;6;5;6;7;5;6;7;7;11;8;9;6;7;8;7;5;3;7;7;12;7;8;3;12
3009-11;8;11;7;5;6;10;6;6;4;6;5;7;8;6;7;11;7;8;11;4;7;8;7;4
3010-9;12;7;8;9;9;5;5;4;8;6;8;4;7;10;8;8;12;10;10;7;6;5;2;4
3011-4;5;3;7;10;6;10;8;7;7;6;7;5;7;3;3;4;8;3;2;10;7;12;6;2
3012-9;10;8;11;10;8;10;6;12;6;8;9;2;4;7;4;8;4;7;7;9;9;7;10;10
3013-6;7;8;8;4;7;5;5;7;8;9;11;6;7;11;6;8;6;5;3;4;6;9;6;10
3014-6;11;9;2;2;5;4;6;10;10;7;4;9;8;7;5;7;6;10;12;7;5;5;7;9
3015-4;10;4;9;6;10;9;8;7;8;7;9;6;7;7;9;7;8;4;3;7;5;7;8;7
3016-9;3;5;8;8;9;4;8;8;11;10;5;5;8;9;11;7;5;10;7;2;9;11;7;7
3017-8;5;10;11;6;10;7;3;6;11;11;6;6;7;8;6;3;12;5;9;3;7;7;7;7
3018-7;8;8;10;6;5;8;9;7;9;6;4;7;6;9;7;10;11;3;9;7;8;8;8;9
3019-4;6;8;3;10;8;4;5;8;10;4;6;8;6;5;10;6;8;7;9;8;6;8;6;6
3020-4;8;6;7;11;6;4;9;6;6;5;3;7;6;8;7;7;10;11;10;7;3;7;8;7
3021-12;7;6;6;7;11;4;11;6;5;4;9;5;6;4;2;6;5;7;12;7;4;6;11;7
3022-8;8;9;7;9;7;5;3;10;5;9;8;9;9;7;10;6;2;9;9;4;4;10;6;5
3023-11;3;11;5;2;6;5;4;7;7;9;4;7;3;4;4;7;9;7;8;3;7;3;10;9
3024-3;3;4;7;9;9;8;4;6;10;11;8;8;8;8;8;7;12;9;7;12;6;4;10;10
3025-5;4;10;8;8;8;8;4;7;9;5;6;10;4;8;6;9;10;7;7;7;12;9;9;5
3026-8;5;5;7;4;5;7;8;6;7;3;10;7;9;4;3;3;12;5;6;8;6;8;6;2
3027-9;7;9;6;4;8;8;9;5;9;4;11;3;5;11;8;6;9;5;9;2;7;8;9;6
3028-8;8;3;8;7;6;5;6;4;9;12;10;8;6;7;5;12;9;6;2;6;7;3;11;7
3029-3;5;8;10;8;3;6;7;5;12;7;4;8;5;11;7;6;7;6;7;5;8;7;5;3
3030-4;2;7;6;10;2;6;10;7;4;7;9;4;11;5;5;5;6;11;7;9;6;2;11;10
3031-7;6;3;4;6;9;6;7;5;5;7;9;7;6;7;9;8;6;9;8;4;9;8;10;8
3032-2;4;5;7;6;7;5;5;5;8;11;8;7;5;3;2;9;8;8;9;11;5;4;12;6
3033-5;8;7;10;7;8;6;7;8;6;7;5;8;4;7;10;7;8;7;5;7;2;7;4;4
3034-3;7;12;11;10;11;7;11;7;10;9;6;9;10;7;9;7;10;5;6;8;6;8;7;6
